"date" "size"
1986-10-20 0.237510693166327
1986-10-20 0.250130853865821
1986-10-20 0.25531577009123
1986-10-20 0.274614837470092
1986-10-20 0.273663966337552
1986-10-20 0.262209938632243
1986-10-20 0.267741739239224
1986-10-20 0.270580812344324
1986-10-20 0.262284694502982
1986-10-20 0.263922283677719
1986-10-20 0.274026052722539
1986-10-20 0.259035818562832
1986-10-20 0.26276530125759
1986-10-20 0.262470233132565
1986-10-20 0.261260466271479
1986-10-20 0.261660433663949
1986-10-20 0.265735232494611
1986-10-20 0.267079042792224
1986-10-20 0.268760543721351
1986-10-20 0.262168704412763
1986-10-20 0.262614277678766
1986-10-20 0.259722553837584
1986-10-20 0.257970550304508
1986-10-20 0.271500900821552
1986-10-20 0.26681549203161
1986-10-20 0.259372391890071
1986-10-20 0.261836619510489
1986-10-20 0.26533455765022
1986-10-20 0.261242892925472
1986-10-20 0.259448225861232
1986-10-20 0.256341427696605
1986-10-20 0.264329887864072
1986-10-20 0.260863750871495
1986-10-20 0.267124205685133
1986-10-20 0.262421789957164
1986-10-20 0.262993794531696
1986-10-20 0.260203477165771
1986-10-20 0.264943986566273
1986-10-20 0.264873671969653
1986-10-20 0.257425410890302
1986-10-20 0.263596107379313
1986-10-20 0.259251543992649
1986-10-20 0.26992766057047
1986-10-20 0.265296914593241
1986-10-20 0.265875086926127
1986-10-20 0.266191310285581
1986-10-20 0.262374104646812
1986-10-20 0.254783003904564
1986-10-20 0.26060145506518
1986-10-20 0.256453600601629
1986-10-20 0.268063850552744
1986-10-20 0.262430114785306
1986-10-20 0.257321635667575
1986-10-20 0.268001124029097
1986-10-20 0.27114762125282
1986-10-20 0.261183319209199
1986-10-20 0.267262522808521
1986-10-20 0.260946234270062
1986-10-20 0.259982932754346
1986-10-20 0.267558039876607
1986-10-20 0.269254587598593
1986-10-20 0.261767297661801
1986-10-20 0.261109547432937
1986-10-20 0.25530452783634
1986-10-20 0.264966475391155
1986-10-20 0.261686905559454
1986-10-20 0.257540407059818
1986-10-20 0.266751739510202
1986-10-20 0.268915945117103
1986-10-20 0.269596805367397
1986-10-20 0.259704503495592
1986-10-20 0.257386898755889
1986-10-20 0.261308498597264
1986-10-20 0.260687027128448
1986-10-20 0.258772524048574
1986-10-20 0.264514233453059
1986-10-20 0.263732360677304
1986-10-20 0.262018524130696
1986-10-20 0.261887727667136
1986-10-20 0.26382081711382
1986-10-20 0.255245618058467
1986-10-20 0.261167185491778
1986-10-20 0.259432902115841
1986-10-20 0.264661922207256
1986-10-20 0.257944028711147
1986-10-20 0.266600963988915
1986-10-20 0.26647394769093
1986-10-20 0.261007309945807
1986-10-20 0.259689359816754
1986-10-20 0.265742924361941
1986-10-20 0.27149320729939
1986-10-20 0.267356477062726
1986-10-20 0.265285750671083
1986-10-20 0.281787855545133
1986-10-20 0.292704121581149
1986-10-20 0.286765718394914
1986-10-20 0.284358020706243
1986-10-20 0.276442467048824
1986-10-20 0.289114055834928
1986-10-20 0.280929752329587
1986-10-20 0.284030769128101
1986-10-20 0.288337194353325
1986-10-20 0.289620729885778
1986-10-20 0.292762477910896
1986-10-20 0.287644398066768
1986-10-20 0.290166657485585
1986-10-20 0.291652751872711
1986-10-20 0.289673059398708
1986-10-20 0.295025386957627
1986-10-20 0.284718847908241
1986-10-20 0.283479616546289
1986-10-20 0.290238089728032
1986-10-20 0.271411571570772
1986-10-20 0.286128207145355
1986-10-20 0.280535864902869
1986-10-20 0.285868125887239
1986-10-20 0.281287379767
1986-10-20 0.271528791314876
1986-10-20 0.281107272136948
1986-10-20 0.283910111891154
1986-10-20 0.283130167703537
1986-10-20 0.288624295380591
1986-10-20 0.286936633324426
1986-10-20 0.286812020989418
1986-10-20 0.28611260824727
1986-10-20 0.289269144941202
1986-10-20 0.290095093191163
1986-10-20 0.289918766040685
1986-10-20 0.290257192860374
1986-10-20 0.295613390241562
1986-10-20 0.291709740233397
1986-10-20 0.292084590523599
1986-10-20 0.293969346064769
1986-10-20 0.288174066577688
1986-10-20 0.288125387645789
1986-10-20 0.287453749937415
1986-10-20 0.285938005885114
1986-10-20 0.280510452967902
1986-10-20 0.290768720307785
1986-10-20 0.278920343925039
1986-10-20 0.287593858168947
1986-10-20 0.290091538236841
1986-10-20 0.289799944651523
1986-10-20 0.289140052807507
1986-10-20 0.292991469154149
1986-10-20 0.288813974268622
1986-10-20 0.28806219956882
1986-10-20 0.27826845439025
1986-10-20 0.282844617318066
1986-10-20 0.285845362136747
1986-10-20 0.287339666671371
1986-10-20 0.279711939576818
1986-10-20 0.284775062255432
1986-10-20 0.289332196753826
1986-10-20 0.278306210155521
1986-10-20 0.289328744106513
1986-10-20 0.297808182469591
1986-10-20 0.287521859881629
1986-10-20 0.280746755714615
1986-10-20 0.284893697711956
1986-10-20 0.285435300199673
1986-10-20 0.286747720667271
1986-10-20 0.287689025864953
1986-10-20 0.288661010883521
1986-10-20 0.290383213480219
1986-10-20 0.28484497396408
1986-10-20 0.290378346744563
1986-10-20 0.289059816042622
1986-10-20 0.28342480863145
1986-10-20 0.279629097034832
1986-10-20 0.293076047145925
1986-10-20 0.283875165385703
1986-10-20 0.300056988368798
1986-10-20 0.2891578419413
1986-10-20 0.28250075601241
1986-10-20 0.282064218025054
1986-10-20 0.290517526699572
1986-10-20 0.282998715945818
1986-10-20 0.285190766337723
1986-10-20 0.292544971700078
1986-10-20 0.287323838190363
1986-10-20 0.28531883054673
1986-10-20 0.286573534114355
1986-10-20 0.292316889068621
1986-10-20 0.294056955578851
1986-10-20 0.283426408738604
1986-10-20 0.289294586327478
1986-10-20 0.294665368854919
1986-10-20 0.282239735896868
1986-10-20 0.290499967220265
1986-10-20 0.284122262589529
1986-10-20 0.286540408642845
1986-10-20 0.290560652971711
1986-10-20 0.283365795913954
1986-10-20 0.276701620319033
1986-10-20 0.284498983056087
1986-10-20 0.290353862170948
1986-10-20 0.289294312122179
1986-10-20 0.286112375104666
1986-10-20 0.285266487948458
1986-10-20 0.292498602214869
1986-10-20 0.286303641464755
1986-10-20 0.295328218570006
1986-10-20 0.288338920320525
1986-10-20 0.289872062830709
1986-10-20 0.28672675750352
1986-10-20 0.282865694494325
1986-10-20 0.294012191175296
1986-10-20 0.294477492615067
1986-10-20 0.286132132528747
1986-10-20 0.290207888994486
1986-10-20 0.289980471690763
1986-10-20 0.289622966942365
1986-10-20 0.2872630796194
1986-10-20 0.292982674245782
1986-10-20 0.285089192846094
1986-10-20 0.2920408404494
1986-10-20 0.282969775778348
1986-10-20 0.283196918412073
1986-10-20 0.294059892240513
1986-10-20 0.287125643897122
1986-10-20 0.292926689090616
1986-10-20 0.28918523079025
1986-10-20 0.288668917206596
1986-10-20 0.290529100612241
1986-10-20 0.285606018704429
1986-10-20 0.292160298667308
1986-10-20 0.287099090396649
1986-10-20 0.286736406646291
1986-10-20 0.283535250003577
1986-10-20 0.284843948613284
1986-10-20 0.29363917851019
1986-10-20 0.272890975459956
1986-10-20 0.289299174179846
1986-10-20 0.292878141456035
1986-10-20 0.290532118458024
1986-10-20 0.287398731063593
1986-10-20 0.287241083469474
1986-10-20 0.289423358000798
1986-10-20 0.281044219137204
1986-10-20 0.28098073948663
1986-10-20 0.295576217951655
1986-10-20 0.280084481736898
1986-10-20 0.291616733572783
1986-10-20 0.287032029328175
1986-10-20 0.308814275332384
1986-10-20 0.317451069858784
1986-10-20 0.310504442446589
1986-10-20 0.319947529516699
1986-10-20 0.31571873565159
1986-10-20 0.308411157131357
1986-10-20 0.302421080220419
1986-10-20 0.306012995261843
1986-10-20 0.311445580754642
1986-10-20 0.316176255146808
1986-10-20 0.318071246123057
1986-10-20 0.311691952905076
1986-10-20 0.317755711508469
1986-10-20 0.314204703504736
1986-10-20 0.311132659332133
1986-10-20 0.322050973416816
1986-10-20 0.312245837726292
1986-10-20 0.315123892257475
1986-10-20 0.309203593581611
1986-10-20 0.317368805142656
1986-10-20 0.305243750698458
1986-10-20 0.314356860240703
1986-10-20 0.303302290428038
1986-10-20 0.308891540953111
1986-10-20 0.316167084375762
1986-10-20 0.31097143539784
1986-10-20 0.317473007859251
1986-10-20 0.309321220182703
1986-10-20 0.315698759052827
1986-10-20 0.319115104122501
1986-10-20 0.316328106949109
1986-10-20 0.310953687896823
1986-10-20 0.312951744123422
1986-10-20 0.310590576469716
1986-10-20 0.323992702984644
1986-10-20 0.321548298922568
1986-10-20 0.313545703829366
1986-10-20 0.313182759309021
1986-10-20 0.320176630930357
1986-10-20 0.31589411736184
1986-10-20 0.30959774965559
1986-10-20 0.317557204984817
1986-10-20 0.3210794415696
1986-10-20 0.307515766186556
1986-10-20 0.32418137713322
1986-10-20 0.319887441618699
1986-10-20 0.312819499767624
1986-10-20 0.315955137739462
1986-10-20 0.319097820959486
1986-10-20 0.3214169939638
1986-10-20 0.314468085358565
1986-10-20 0.310106464713811
1986-10-20 0.313960716839063
1986-10-20 0.31520593038188
1986-10-20 0.314719362067936
1986-10-20 0.311097598140611
1986-10-20 0.315596582809024
1986-10-20 0.314936316039221
1986-10-20 0.317917703368002
1986-10-20 0.306354048662149
1986-10-20 0.31635256770187
1986-10-20 0.30746111511065
1986-10-20 0.306148381676431
1986-10-20 0.314448613695182
1986-10-20 0.310789808122313
1986-10-20 0.302563843866408
1986-10-20 0.303948831064385
1986-10-20 0.321410944356811
1986-10-20 0.317885913117001
1986-10-20 0.311638106990646
1986-10-20 0.306866467698952
1986-10-20 0.319424673516047
1986-10-20 0.316825167504054
1986-10-20 0.315054436363104
1986-10-20 0.326904241128689
1986-10-20 0.306560156995528
1986-10-20 0.309449911816168
1986-10-20 0.314688879532777
1986-10-20 0.313095381236851
1986-10-20 0.306809672770604
1986-10-20 0.316679137135992
1986-10-20 0.312621769642679
1986-10-20 0.314180122537154
1986-10-20 0.308601560148391
1986-10-20 0.317448727583311
1986-10-20 0.303851722923483
1986-10-20 0.308727742428979
1986-10-20 0.306150537536303
1986-10-20 0.325194315527957
1986-10-20 0.316826222130888
1986-10-20 0.316885227114822
1986-10-20 0.312254239935783
1986-10-20 0.316086358599262
1986-10-20 0.316689600021289
1986-10-20 0.317262665294498
1986-10-20 0.31302695692102
1986-10-20 0.305912540506667
1986-10-20 0.318202697389506
1986-10-20 0.311115230164146
1986-10-20 0.316006964028344
1986-10-20 0.307790487795164
1986-10-20 0.315384449888334
1986-10-20 0.317617429671946
1986-10-20 0.315439825081977
1986-10-20 0.31158982105949
1986-10-20 0.305051222306438
1986-10-20 0.315858978543648
1986-10-20 0.316376667971219
1986-10-20 0.313577993184244
1986-10-20 0.308675770431365
1986-10-20 0.318911081682034
1986-10-20 0.316843657923318
1986-10-20 0.316920529911397
1986-10-20 0.3190459859552
1986-10-20 0.312334184894364
1986-10-20 0.312060306562663
1986-10-20 0.305880962257324
1986-10-20 0.311586234841792
1986-10-20 0.308046660021583
1986-10-20 0.314161754471875
1986-10-20 0.310616660790493
1986-10-20 0.311573995700642
1986-10-20 0.31712783823633
1986-10-20 0.317187203307897
1986-10-20 0.316810598674894
1986-10-20 0.301993410426047
1986-10-20 0.308454309404005
1986-10-20 0.304031983119392
1986-10-20 0.319071761227866
1986-10-20 0.304734597713176
1986-10-20 0.309365268484429
1986-10-20 0.313806921705176
1986-10-20 0.308195333323738
1986-10-20 0.307014492039195
1986-10-20 0.304008494465917
1986-10-20 0.307765328058931
1986-10-20 0.313237497780871
1986-10-20 0.318333602652222
1986-10-20 0.312639362174203
1986-10-20 0.316651743372134
1986-10-20 0.310314981084724
1986-10-20 0.310063674810581
1986-10-20 0.315581404210344
1986-10-20 0.328795571660561
1986-10-20 0.309362272123947
1986-10-20 0.314214770317087
1986-10-20 0.31063305227598
1986-10-20 0.312655550904469
1986-10-20 0.313582436474195
1986-10-20 0.318532090022941
1986-10-20 0.312147149161806
1986-10-20 0.316538847987611
1986-10-20 0.307865768566937
1986-10-20 0.310718706368609
1986-10-20 0.310414857570432
1986-10-20 0.307728604961028
1986-10-20 0.304802871636707
1986-10-20 0.306316164684873
1986-10-20 0.318033489758248
1986-10-20 0.307098863345173
1986-10-20 0.3031203448989
1986-10-20 0.321838492825731
1986-10-20 0.306447068230087
1986-10-20 0.30791083992836
1986-10-20 0.319695354444129
1986-10-20 0.31665338710694
1986-10-20 0.314723550619445
1986-10-20 0.304624884858199
1986-10-20 0.32039952876141
1986-10-20 0.306565018546654
1986-10-20 0.315624152183038
1986-10-20 0.310194840002136
1986-10-20 0.312147356956257
1986-10-20 0.314749437034114
1986-10-20 0.306492127926388
1986-10-20 0.306377109299306
1986-10-20 0.302726097437723
1986-10-20 0.306872505763915
1986-10-20 0.306468503347262
1986-10-20 0.312949253263843
1986-10-20 0.307505055469301
1986-10-20 0.314693625232613
1986-10-20 0.320078395567553
1986-10-20 0.312686539827193
1986-10-20 0.312745729778769
1986-10-20 0.312132397040888
1986-10-20 0.311782557580584
1986-10-20 0.30651590765804
1986-10-20 0.315746735056042
1986-10-20 0.311327157474115
1986-10-20 0.310479516811278
1986-10-20 0.31798750462939
1986-10-20 0.313525862322035
1986-10-20 0.307986879766453
1986-10-20 0.320233972640533
1986-10-20 0.309206338331856
1986-10-20 0.31390027155833
1986-10-20 0.313359280737818
1986-10-20 0.340790997489104
1986-10-20 0.333758236815498
1986-10-20 0.332500676633354
1986-10-20 0.333975810020105
1986-10-20 0.336276055902134
1986-10-20 0.342452171472453
1986-10-20 0.338676202267351
1986-10-20 0.348245549481751
1986-10-20 0.329766777396971
1986-10-20 0.338548495364027
1986-10-20 0.346029243241287
1986-10-20 0.334642521645302
1986-10-20 0.336127521375337
1986-10-20 0.345443578565495
1986-10-20 0.347416375809122
1986-10-20 0.33548833211775
1986-10-20 0.335315308317696
1986-10-20 0.341052999142596
1986-10-20 0.334081679150337
1986-10-20 0.345887378286849
1986-10-20 0.331082972960199
1986-10-20 0.341574798251458
1986-10-20 0.335109469932618
1986-10-20 0.341551175293688
1986-10-20 0.338792115965542
1986-10-20 0.337994034836794
1986-10-20 0.335641699531131
1986-10-20 0.339733952365417
1986-10-20 0.34346578477946
1986-10-20 0.333687735464382
1986-10-20 0.333261812852718
1986-10-20 0.339394197468023
1986-10-20 0.343604591052067
1986-10-20 0.333329910167586
1986-10-20 0.332927168211198
1986-10-20 0.332917525328053
1986-10-20 0.335631449502883
1986-10-20 0.348164988450235
1986-10-20 0.342763449589786
1986-10-20 0.342381579474439
1986-10-20 0.33713327916707
1986-10-20 0.344207259973522
1986-10-20 0.335800017587014
1986-10-20 0.336241399588269
1986-10-20 0.332229076636722
1986-10-20 0.342548720072749
1986-10-20 0.342451520012074
1986-10-20 0.34286087351066
1986-10-20 0.33578781382033
1986-10-20 0.342810467459524
1986-10-20 0.332311266468924
1986-10-20 0.342663851955446
1986-10-20 0.337339883875105
1986-10-20 0.343273532043805
1986-10-20 0.333674912515919
1986-10-20 0.340161318794092
1986-10-20 0.339057006554651
1986-10-20 0.336788664038713
1986-10-20 0.336658814171277
1986-10-20 0.333923872619715
1986-10-20 0.335635910164604
1986-10-20 0.341753531089536
1986-10-20 0.344308269165216
1986-10-20 0.339465191088347
1986-10-20 0.342368998181261
1986-10-20 0.343574476455436
1986-10-20 0.339341084213961
1986-10-20 0.330635806585242
1986-10-20 0.336957191028822
1986-10-20 0.345785096542501
1986-10-20 0.341339486228552
1986-10-20 0.333803339881983
1986-10-20 0.337032067582486
1986-10-20 0.341368561795455
1986-10-20 0.330946391899947
1986-10-20 0.333337629030522
1986-10-20 0.342298647640258
1986-10-20 0.342078648348998
1986-10-20 0.332219079666613
1986-10-20 0.339532540875353
1986-10-20 0.342060427008879
1986-10-20 0.340740842284075
1986-10-20 0.344379866771605
1986-10-20 0.342212318371813
1986-10-20 0.33289679311367
1986-10-20 0.349165663229731
1986-10-20 0.331988115475594
1986-10-20 0.341075457045011
1986-10-20 0.335355180339394
1986-10-20 0.335241182040702
1986-10-20 0.334291257610224
1986-10-20 0.340487586182432
1986-10-20 0.340121423251827
1986-10-20 0.336376840984337
1986-10-20 0.341757047503787
1986-10-20 0.337785892292094
1986-10-20 0.33333584029165
1986-10-20 0.33973804315443
1986-10-20 0.343446734410999
1986-10-20 0.336935150880763
1986-10-20 0.334238833388107
1986-10-20 0.34186977991992
1986-10-20 0.335646817072631
1986-10-20 0.336824682014425
1986-10-20 0.336264415092726
1986-10-20 0.337671047125886
1986-10-20 0.347268579544709
1986-10-20 0.334075230667635
1986-10-20 0.331033062792418
1986-10-20 0.339124042419061
1986-10-20 0.342632485766183
1986-10-20 0.329345107893151
1986-10-20 0.335962741879445
1986-10-20 0.338761791466108
1986-10-20 0.336646981138362
1986-10-20 0.337067206342814
1986-10-20 0.341322286906737
1986-10-20 0.337631736561024
1986-10-20 0.323037816093691
1986-10-20 0.332551812744256
1986-10-20 0.332692838444296
1986-10-20 0.34319468576007
1986-10-20 0.343325915795725
1986-10-20 0.329896177213696
1986-10-20 0.336937137233623
1986-10-20 0.339083667121866
1986-10-20 0.339086406675806
1986-10-20 0.335512922773667
1986-10-20 0.329856890804322
1986-10-20 0.345013242327189
1986-10-20 0.33242123920293
1986-10-20 0.335321990346865
1986-10-20 0.348656894132927
1986-10-20 0.326686399314748
1986-10-20 0.332216056964103
1986-10-20 0.347502211261753
1986-10-20 0.335556091513699
1986-10-20 0.332623435401021
1986-10-20 0.332268619357818
1986-10-20 0.340263918444046
1986-10-20 0.338405020489836
1986-10-20 0.332207352610522
1986-10-20 0.341741230737372
1986-10-20 0.348452054439489
1986-10-20 0.345940874401024
1986-10-20 0.333913157200314
1986-10-20 0.333494552709133
1986-10-20 0.333904635652717
1986-10-20 0.341848846721932
1986-10-20 0.341489135511324
1986-10-20 0.329027393878613
1986-10-20 0.327412903866863
1986-10-20 0.34591771628926
1986-10-20 0.324479214984144
1986-10-20 0.338343256051542
1986-10-20 0.342054831531349
1986-10-20 0.346185611355689
1986-10-20 0.332918516392448
1986-10-20 0.335558816460992
1986-10-20 0.32848145947338
1986-10-20 0.339631714971848
1986-10-20 0.337265868424367
1986-10-20 0.334387296849148
1986-10-20 0.342319794026067
1986-10-20 0.325056572729888
1986-10-20 0.335372623852863
1986-10-20 0.335817757944451
1986-10-20 0.348270931577088
1986-10-20 0.32961626266057
1986-10-20 0.334421975791697
1986-10-20 0.34191976746746
1986-10-20 0.334104719683456
1986-10-20 0.344803379828671
1986-10-20 0.328215830746131
1986-10-20 0.34022083723981
1986-10-20 0.334260316999639
1986-10-20 0.339801099334165
1986-10-20 0.337898070020459
1986-10-20 0.338787050565693
1986-10-20 0.333791467190842
1986-10-20 0.333665648099562
1986-10-20 0.336016107146161
1986-10-20 0.337083452696823
1986-10-20 0.338312691352968
1986-10-20 0.339651263193057
1986-10-20 0.341592605057932
1986-10-20 0.343889081407558
1986-10-20 0.350584432247018
1986-10-20 0.334541810076166
1986-10-20 0.327822477490762
1986-10-20 0.340486075168271
1986-10-20 0.359810342333812
1986-10-20 0.370018354328302
1986-10-20 0.370595087153502
1986-10-20 0.361425860823052
1986-10-20 0.365384886293888
1986-10-20 0.371124943216691
1986-10-20 0.355528845856645
1986-10-20 0.354228702966939
1986-10-20 0.346119494239903
1986-10-20 0.361144937990048
1986-10-20 0.368822416980543
1986-10-20 0.365528215640406
1986-10-20 0.362636515206841
1986-10-20 0.359813531083399
1986-10-20 0.369836866344491
1986-10-20 0.367474008009653
1986-10-20 0.368897404298063
1986-10-20 0.357636669410522
1986-10-20 0.360353945104417
1986-10-20 0.362165041393371
1986-10-20 0.363637977907128
1986-10-20 0.358739491015739
1986-10-20 0.357971001342956
1986-10-20 0.365102649967801
1986-10-20 0.353573133034636
1986-10-20 0.365042374922915
1986-10-20 0.358008680693365
1986-10-20 0.362586176154745
1986-10-20 0.353589753567962
1986-10-20 0.359691564284783
1986-10-20 0.360404499344657
1986-10-20 0.352805692008694
1986-10-20 0.361391867354976
1986-10-20 0.353599238387791
1986-10-20 0.36187020963256
1986-10-20 0.367293531737592
1986-10-20 0.35771946284158
1986-10-20 0.360038028933639
1986-10-20 0.355811797487726
1986-10-20 0.365457291872261
1986-10-20 0.361932209441111
1986-10-20 0.360963894605575
1986-10-20 0.361650835206852
1986-10-20 0.357120339659672
1986-10-20 0.361880170872553
1986-10-20 0.360153505855398
1986-10-20 0.363995639248639
1986-10-20 0.358717891239304
1986-10-20 0.355969625081778
1986-10-20 0.364174641584988
1986-10-20 0.35860682689665
1986-10-20 0.354676989651036
1986-10-20 0.358092755652207
1986-10-20 0.367593758831981
1986-10-20 0.359687992759536
1986-10-20 0.363096955811225
1986-10-20 0.362377852999277
1986-10-20 0.355166113372387
1986-10-20 0.362524906228956
1986-10-20 0.363545892450255
1986-10-20 0.36328324364997
1986-10-20 0.356713228787982
1986-10-20 0.361390850516973
1986-10-20 0.372390074640465
1986-10-20 0.37675403275907
1986-10-20 0.362930164255137
1986-10-20 0.358458013427937
1986-10-20 0.370612557327334
1986-10-20 0.35803186192293
1986-10-20 0.351646473570283
1986-10-20 0.365325743452742
1986-10-20 0.362152835744242
1986-10-20 0.367855711023128
1986-10-20 0.359651916465667
1986-10-20 0.362489121427138
1986-10-20 0.36016119987563
1986-10-20 0.364858481855202
1986-10-20 0.362562059731101
1986-10-20 0.360926296139055
1986-10-20 0.357343006352844
1986-10-20 0.366760775474639
1986-10-20 0.364066775206134
1986-10-20 0.357377365668544
1986-10-20 0.353958737404963
1986-10-20 0.357335952474181
1986-10-20 0.370960055859792
1986-10-20 0.363947852891783
1986-10-20 0.367853524630452
1986-10-20 0.367972731891554
1986-10-20 0.361617399610327
1986-10-20 0.361406636824572
1986-10-20 0.35790791640115
1986-10-20 0.364077069599678
1986-10-20 0.363094658341286
1986-10-20 0.359941814078612
1986-10-20 0.364047639196534
1986-10-20 0.383297524924095
1986-10-20 0.381481921552093
1986-10-20 0.393978503517307
1986-10-20 0.392835688609786
1986-10-20 0.383905750263148
1986-10-20 0.378856803377651
1986-10-20 0.386249245752912
1986-10-20 0.384987481439549
1986-10-20 0.387637489073747
1986-10-20 0.39238362708538
1986-10-20 0.384186885102913
1986-10-20 0.397810060589255
1986-10-20 0.387831133025581
1986-10-20 0.386834978712983
1986-10-20 0.389529324832983
1986-10-20 0.388345395456009
1986-10-20 0.389381086419936
1986-10-20 0.390777037516415
1986-10-20 0.381751730781747
1986-10-20 0.390390651978406
1986-10-20 0.388348877210264
1986-10-20 0.392240721311605
1986-10-20 0.388318980359411
1986-10-20 0.384528636858956
1986-10-20 0.397804498703574
1986-10-20 0.383276052173183
1986-10-20 0.384821106692928
1986-10-20 0.38985825004489
1986-10-20 0.38730791518366
1986-10-20 0.390200170929152
1986-10-20 0.427465225645003
1986-10-20 0.414136152718643
1986-10-20 0.412694569819212
1986-10-20 0.40740595007736
1986-10-20 0.416612502146905
1986-10-20 0.406360140716315
1986-10-20 0.405208656376118
1986-10-20 0.420487596211906
1986-10-20 0.418906495647649
1986-10-20 0.444998810883627
1986-10-20 0.432806875054637
1986-10-20 0.437068380403462
1986-10-20 0.44102135529592
1986-10-20 0.450211465503433
1986-10-20 0.431524054266671
1986-10-20 0.471967785413024
1986-10-20 0.466270429474649
1986-10-20 0.456115755347252
1986-10-20 0.458040170444531
1986-10-20 0.485782838724491
1986-10-20 0.494319682070453
1986-10-20 0.486046103266818
1986-10-20 0.51976175532947
1986-10-20 0.512699405733094
1986-10-20 0.515823799862712
1986-10-20 0.535119329084234
1986-10-20 0.535720972293497
1986-10-20 0.531748465363381
1986-10-20 0.545056335249289
1986-10-20 0.554405202071011
1986-10-20 0.571240617805078
1986-10-20 0.588456168014095
1986-10-20 0.582213225135803
1986-10-20 0.615694075415475
1986-10-20 0.639688010589977
1986-10-20 0.641153018237621
1986-10-20 0.658974187520719
1986-10-20 0.657836422903698
1986-10-20 0.683760920270635
1986-10-20 0.688354525498642
1986-10-20 0.719681072653103
1986-10-20 0.709977579157167
